Date,Device Category,Sessions
2018-11-05,mobile,988106
2018-11-06,mobile,1103633
2018-11-07,mobile,840650
2018-11-08,mobile,682461
2018-11-09,mobile,1239731
2018-11-10,mobile,1700454
2018-11-11,mobile,1323695
2018-11-12,mobile,1471859
2018-11-13,mobile,838186
2018-11-14,mobile,750047
2018-11-15,mobile,777016
2018-11-16,mobile,564655
2018-11-17,mobile,538674
2018-11-18,mobile,449067
2018-11-19,mobile,686880
2018-11-20,mobile,633400
2018-11-21,mobile,637705
2018-11-22,mobile,411710
2018-11-23,mobile,466223
2018-11-24,mobile,422070
2018-11-25,mobile,484993
2018-11-26,mobile,864577
2018-11-27,mobile,527943
2018-11-28,mobile,700013
2018-11-29,mobile,607146
2018-11-30,mobile,623653
2018-12-01,mobile,524792
2018-12-02,mobile,435796
2018-12-03,mobile,616600
2018-12-04,mobile,708843
2018-12-05,mobile,638277
2018-12-06,mobile,596038
2018-12-07,mobile,615530
2018-12-08,mobile,485628
2018-12-09,mobile,391770
2018-12-10,mobile,633562
2018-12-11,mobile,651221
2018-12-12,mobile,544582
2018-12-13,mobile,558436
2018-12-14,mobile,412674
2018-12-15,mobile,433364
2018-12-16,mobile,505380
2018-12-17,mobile,577453
2018-12-18,mobile,446755
2018-12-19,mobile,523313
2018-12-20,mobile,547016
2018-12-21,mobile,547818
2018-12-22,mobile,384245
2018-12-23,mobile,363896
2018-12-24,mobile,395226
2018-12-25,mobile,402280
2018-12-26,mobile,619378
2018-12-27,mobile,592361
2018-12-28,mobile,409811
2018-12-29,mobile,415987
2018-12-30,mobile,392945
2018-12-31,mobile,462333
2019-01-01,mobile,562715
2019-01-02,mobile,1032830
2019-01-03,mobile,3310128
2019-01-04,mobile,1677584
2019-01-05,mobile,929129
2019-01-06,mobile,704993
2019-01-07,mobile,818809
2019-01-08,mobile,650434
2019-01-09,mobile,632589
2019-01-10,mobile,582571
2019-01-11,mobile,583493
2019-01-12,mobile,509559
2019-01-13,mobile,411161
2019-01-14,mobile,743837
2019-01-15,mobile,781072
2019-01-16,mobile,632410
2019-01-17,mobile,723350
2019-01-18,mobile,653007
2019-01-19,mobile,446848
2019-01-20,mobile,511190
2019-01-21,mobile,588975
2019-01-22,mobile,708593
2019-01-23,mobile,578181
2019-01-24,mobile,578703
2019-01-25,mobile,539834
2019-01-26,mobile,401277
2019-01-27,mobile,416508
2019-01-28,mobile,571002
2019-01-29,mobile,749084
2019-01-30,mobile,657824
2019-01-31,mobile,582574
2019-02-01,mobile,573081
2019-02-02,mobile,390387
2019-02-03,mobile,326445
2019-02-04,mobile,548551
2019-02-05,mobile,644348
2019-02-06,mobile,628320
2019-02-07,mobile,513447
2019-02-08,mobile,547944
2019-02-09,mobile,419094
2019-02-10,mobile,406476
2019-02-11,mobile,467286
2019-02-12,mobile,618494
2019-02-13,mobile,528877
2019-02-14,mobile,517960
2019-02-15,mobile,649535
2019-02-16,mobile,555953
2019-02-17,mobile,487066
2019-02-18,mobile,584610
2019-02-19,mobile,661217
2019-02-20,mobile,548955
2019-02-21,mobile,586967
2019-02-22,mobile,440076
2019-02-23,mobile,452006
2019-02-24,mobile,474587
2019-02-25,mobile,502438
2019-02-26,mobile,611936
2019-02-27,mobile,563766
2019-02-28,mobile,527533
2019-03-01,mobile,432931
2019-03-02,mobile,317502
2019-03-03,mobile,408519
2019-03-04,mobile,553038
2019-03-05,mobile,459501
2019-03-06,mobile,553935
2019-03-07,mobile,542026
2019-03-08,mobile,465099
2019-03-09,mobile,469106
2019-03-10,mobile,400843
2019-03-11,mobile,478832
2019-03-12,mobile,461444
2019-03-13,mobile,559488
2019-03-14,mobile,574950
2019-03-15,mobile,522639
2019-03-16,mobile,354599
2019-03-17,mobile,401486
2019-03-18,mobile,571767
2019-03-19,mobile,570391
2019-03-20,mobile,451086
2019-03-21,mobile,488747
2019-03-22,mobile,504821
2019-03-23,mobile,395292
2019-03-24,mobile,378143
2019-03-25,mobile,546741
2019-03-26,mobile,575543
2019-03-27,mobile,548259
2019-03-28,mobile,457261
2019-03-29,mobile,501760
2019-03-30,mobile,334059
2019-03-31,mobile,362067
2019-04-01,mobile,586475
2019-04-02,mobile,558883
2019-04-03,mobile,548095
2019-04-04,mobile,526423
2019-04-05,mobile,535217
2019-04-06,mobile,422772
2019-04-07,mobile,383625
2019-04-08,mobile,574478
2019-04-09,mobile,583323
2019-04-10,mobile,498880
2019-04-11,mobile,380444
2019-04-12,mobile,369650
2019-04-13,mobile,386015
2019-04-14,mobile,285198
2019-04-15,mobile,550518
2019-04-16,mobile,480358
2019-04-17,mobile,548474
2019-04-18,mobile,469077
2019-04-19,mobile,458997
2019-04-20,mobile,274977
2019-04-21,mobile,301945
2019-04-22,mobile,506765
2019-04-23,mobile,458506
2019-04-24,mobile,489116
2019-04-25,mobile,434146
2019-04-26,mobile,417060
2019-04-27,mobile,269373
2019-04-28,mobile,311811
2019-04-29,mobile,420507
2019-04-30,mobile,461571
2019-05-01,mobile,449698
2019-05-02,mobile,496059
2019-05-03,mobile,438829
2019-05-04,mobile,280112
2019-05-05,mobile,297708
2019-05-06,mobile,437242
2019-05-07,mobile,413310
2019-05-08,mobile,445256
2019-05-09,mobile,340515
2019-05-10,mobile,361324
2019-05-11,mobile,230995
2019-05-12,mobile,272562
2019-05-13,mobile,449094
2019-05-14,mobile,386041
2019-05-15,mobile,353334
2019-05-16,mobile,338334
2019-05-17,mobile,321325
2019-05-18,mobile,238545
2019-05-19,mobile,238448
2019-05-20,mobile,389195
2019-05-21,mobile,396692
2019-05-22,mobile,337842
2019-05-23,mobile,352645
2019-05-24,mobile,291699
2019-05-25,mobile,224005
2019-05-26,mobile,298956
2019-05-27,mobile,345382
2019-05-28,mobile,384110
2019-05-29,mobile,376603
2019-05-30,mobile,356038
2019-05-31,mobile,332642
2019-06-01,mobile,200785
2019-06-02,mobile,240117
2019-06-03,mobile,379539
2019-06-04,mobile,345123
2019-06-05,mobile,318256
2019-06-06,mobile,276675
2019-06-07,mobile,226040
2019-06-08,mobile,206937
2019-06-09,mobile,217212
2019-06-10,mobile,263090
2019-06-11,mobile,283258
2019-06-12,mobile,352431
2019-06-13,mobile,285728
2019-06-14,mobile,232782
2019-06-15,mobile,175348
2019-06-16,mobile,187747
2019-06-17,mobile,328104
2019-06-18,mobile,308026
2019-06-19,mobile,293880
2019-06-20,mobile,267260
2019-06-21,mobile,263782
2019-06-22,mobile,203742
2019-06-23,mobile,194119
2019-06-24,mobile,294839
2019-06-25,mobile,282291
2019-06-26,mobile,267744
2019-06-27,mobile,249024
2019-06-28,mobile,279946
2019-06-29,mobile,196316
2019-06-30,mobile,174791
2019-07-01,mobile,276841
2019-07-02,mobile,225978
2019-07-03,mobile,189966
2019-07-04,mobile,469584
2019-07-05,mobile,593843
2019-07-06,mobile,343062
2019-07-07,mobile,182810
2019-07-08,mobile,225521
2019-07-09,mobile,242623
2019-07-10,mobile,223374
2019-07-11,mobile,181810
2019-07-12,mobile,176411
2019-07-13,mobile,134043
2019-07-14,mobile,134105
2019-07-15,mobile,183212
2019-07-16,mobile,166032
2019-07-17,mobile,167331
2019-07-18,mobile,149730
2019-07-19,mobile,142146
2019-07-20,mobile,106775
2019-07-21,mobile,104301
2019-07-22,mobile,133906
2019-07-23,mobile,120705
2019-07-24,mobile,126805
2019-07-25,mobile,129448
2019-07-26,mobile,117066
2019-07-27,mobile,77280
2019-07-28,mobile,81534
2019-07-29,mobile,120577
2019-07-30,mobile,131882
2019-07-31,mobile,102505
2019-08-01,mobile,103280
2019-08-02,mobile,74921
2019-08-03,mobile,58151
2019-08-04,mobile,56348
2019-08-05,mobile,78663
2019-08-06,mobile,71072
2019-08-07,mobile,80546
2019-08-08,mobile,70484
2019-08-09,mobile,66817
2019-08-10,mobile,51452
2019-08-11,mobile,38976
2019-08-12,mobile,58575
2019-08-13,mobile,48546
2019-08-14,mobile,53315
2019-08-15,mobile,46341
2019-08-16,mobile,38812
2019-08-17,mobile,26309
2019-08-18,mobile,27279
2019-08-19,mobile,34470
2019-08-20,mobile,28123
2019-08-21,mobile,23832
2019-08-22,mobile,19111
2019-08-23,mobile,15734
2019-08-24,mobile,8225
2019-08-25,mobile,5965
2019-08-26,mobile,4893
2019-08-27,mobile,557
2014-01-01,tablet,92474
2014-01-02,tablet,225039
2014-01-03,tablet,228252
2014-01-04,tablet,321499
2014-01-05,tablet,228220
2014-01-06,tablet,336391
2014-01-07,tablet,384097
2014-01-08,tablet,385173
2014-01-09,tablet,349221
2014-01-10,tablet,247500
2014-01-11,tablet,254959
2014-01-12,tablet,214677
2014-01-13,tablet,197285
2014-01-14,tablet,223779
2014-01-15,tablet,237301
2014-01-16,tablet,182433
2014-01-17,tablet,242336
2014-01-18,tablet,140458
2014-01-19,tablet,96800
2014-01-20,tablet,193544
2014-01-21,tablet,216907
2014-01-22,tablet,256255
2014-01-23,tablet,249713
2014-01-24,tablet,126805
2014-01-25,tablet,212751
2014-01-26,tablet,187477
2014-01-27,tablet,248838
2014-01-28,tablet,248922
2014-01-29,tablet,177158
2014-01-30,tablet,184741
2014-01-31,tablet,196283
2014-02-01,tablet,137642
2014-02-02,tablet,155165
2014-02-03,tablet,257470
2014-02-04,tablet,181460
2014-02-05,tablet,210490
2014-02-06,tablet,180622
2014-02-07,tablet,200067
2014-02-08,tablet,210841
2014-02-09,tablet,187292
2014-02-10,tablet,202056
2014-02-11,tablet,124786
2014-02-12,tablet,226851
2014-02-13,tablet,231031
2014-02-14,tablet,180507
2014-02-15,tablet,138556
2014-02-16,tablet,207830
2014-02-17,tablet,288614
2014-02-18,tablet,184747
2014-02-19,tablet,286688
2014-02-20,tablet,147316
2014-02-21,tablet,158493
2014-02-22,tablet,210197
2014-02-23,tablet,129881
2014-02-24,tablet,210055
2014-02-25,tablet,295905
2014-02-26,tablet,161650
2014-02-27,tablet,144505
2014-02-28,tablet,189810
2014-03-01,tablet,244498
2014-03-02,tablet,341880
2014-03-03,tablet,198866
2014-03-04,tablet,150562
2014-03-05,tablet,230928
2014-03-06,tablet,195515
2014-03-07,tablet,153740
2014-03-08,tablet,242472
2014-03-09,tablet,204435
2014-03-10,tablet,185688
2014-03-11,tablet,178906
2014-03-12,tablet,275535
2014-03-13,tablet,205580
2014-03-14,tablet,206847
2014-03-15,tablet,140820
2014-03-16,tablet,273614
2014-03-17,tablet,239326
2014-03-18,tablet,134547
2014-03-19,tablet,300217
2014-03-20,tablet,242470
2014-03-21,tablet,205355
2014-03-22,tablet,171069
2014-03-23,tablet,246558
2014-03-24,tablet,280386
2014-03-25,tablet,177940
2014-03-26,tablet,218398
2014-03-27,tablet,153593
2014-03-28,tablet,173193
2014-03-29,tablet,232800
2014-03-30,tablet,125612
2014-03-31,tablet,168839
2014-04-01,tablet,184846
2014-04-02,tablet,210755
2014-04-03,tablet,278410
2014-04-04,tablet,163483
2014-04-05,tablet,230615
2014-04-06,tablet,281985
2014-04-07,tablet,257258
2014-04-08,tablet,204402
2014-04-09,tablet,201706
2014-04-10,tablet,214362
2014-04-11,tablet,224755
2014-04-12,tablet,69275
2014-04-13,tablet,208599
2014-04-14,tablet,238237
2014-04-15,tablet,211178
2014-04-16,tablet,195071
2014-04-17,tablet,207939
2014-04-18,tablet,189454
2014-04-19,tablet,167437
2014-04-20,tablet,171459
2014-04-21,tablet,159253
2014-04-22,tablet,150674
2014-04-23,tablet,188084
2014-04-24,tablet,316343
2014-04-25,tablet,242310
2014-04-26,tablet,80821
2014-04-27,tablet,212442
2014-04-28,tablet,261968
2014-04-29,tablet,213980
2014-04-30,tablet,165171
2014-05-01,tablet,235374
2014-05-02,tablet,184738
2014-05-03,tablet,127007
2014-05-04,tablet,240847
2014-05-05,tablet,169223
2014-05-06,tablet,212181
2014-05-07,tablet,201342
2014-05-08,tablet,207715
2014-05-09,tablet,143577
2014-05-10,tablet,139431
2014-05-11,tablet,164817
2014-05-12,tablet,196288
2014-05-13,tablet,211484
2014-05-14,tablet,200395
2014-05-15,tablet,271976
2014-05-16,tablet,239099
2014-05-17,tablet,201203
2014-05-18,tablet,204332
2014-05-19,tablet,155052
2014-05-20,tablet,306273
2014-05-21,tablet,184957
2014-05-22,tablet,127005
2014-05-23,tablet,205579
2014-05-24,tablet,123052
2014-05-25,tablet,162594
2014-05-26,tablet,184149
2014-05-27,tablet,269274
2014-05-28,tablet,258343
2014-05-29,tablet,184104
2014-05-30,tablet,358961
2014-05-31,tablet,161642
2014-06-01,tablet,145657
2014-06-02,tablet,207831
2014-06-03,tablet,215142
2014-06-04,tablet,214117
2014-06-05,tablet,163441
2014-06-06,tablet,92568
2014-06-07,tablet,115464
2014-06-08,tablet,189356
2014-06-09,tablet,360021
2014-06-10,tablet,288824
2014-06-11,tablet,266134
2014-06-12,tablet,177476
2014-06-13,tablet,188868
2014-06-14,tablet,138561
2014-06-15,tablet,142967
2014-06-16,tablet,291942
2014-06-17,tablet,214308
2014-06-18,tablet,230935
2014-06-19,tablet,190488
2014-06-20,tablet,254127
2014-06-21,tablet,155234
2014-06-22,tablet,173371
2014-06-23,tablet,181637
2014-06-24,tablet,219381
2014-06-25,tablet,191831
2014-06-26,tablet,261982
2014-06-27,tablet,298970
2014-06-28,tablet,111759
2014-06-29,tablet,165059
2014-06-30,tablet,213760
2014-07-01,tablet,237907
2014-07-02,tablet,200595
2014-07-03,tablet,251232
2014-07-04,tablet,157731
2014-07-05,tablet,213911
2014-07-06,tablet,235339
2014-07-07,tablet,204121
2014-07-08,tablet,194149
2014-07-09,tablet,235123
2014-07-10,tablet,212393
2014-07-11,tablet,249699
2014-07-12,tablet,250294
2014-07-13,tablet,161595
2014-07-14,tablet,283374
2014-07-15,tablet,229966
2014-07-16,tablet,328082
2014-07-17,tablet,179680
2014-07-18,tablet,237372
2014-07-19,tablet,167488
2014-07-20,tablet,80824
2014-07-21,tablet,258389
2014-07-22,tablet,294651
2014-07-23,tablet,364850
2014-07-24,tablet,206191
2014-07-25,tablet,166318
2014-07-26,tablet,136433
2014-07-27,tablet,283992
2014-07-28,tablet,187533
2014-07-29,tablet,289395
2014-07-30,tablet,290853
2014-07-31,tablet,207926
2014-08-01,tablet,198470
2014-08-02,tablet,245738
2014-08-03,tablet,253457
2014-08-04,tablet,209557
2014-08-05,tablet,166641
2014-08-06,tablet,217548
2014-08-07,tablet,110005
2014-08-08,tablet,199934
2014-08-09,tablet,92477
2014-08-10,tablet,195060
2014-08-11,tablet,251172
2014-08-12,tablet,265244
2014-08-13,tablet,262097
2014-08-14,tablet,226757
2014-08-15,tablet,127008
2014-08-16,tablet,127008
2014-08-17,tablet,156237
2014-08-18,tablet,187251
2014-08-19,tablet,191665
2014-08-20,tablet,212887
2014-08-21,tablet,142001
2014-08-22,tablet,184846
2014-08-23,tablet,69383
2014-08-24,tablet,250726
2014-08-25,tablet,173633
2014-08-26,tablet,255423
2014-08-27,tablet,170086
2014-08-28,tablet,142095
2014-08-29,tablet,135797
2014-08-30,tablet,138556
2014-08-31,tablet,149328
2014-09-01,tablet,246214
2014-09-02,tablet,177988
2014-09-03,tablet,184413
2014-09-04,tablet,182253
2014-09-05,tablet,169305
2014-09-06,tablet,127010
2014-09-07,tablet,271311
2014-09-08,tablet,120154
2014-09-09,tablet,161358
2014-09-10,tablet,259191
2014-09-11,tablet,336485
2014-09-12,tablet,150107
2014-09-13,tablet,212273
2014-09-14,tablet,153838
2014-09-15,tablet,172906
2014-09-16,tablet,223485
2014-09-17,tablet,204379
2014-09-18,tablet,68915
2014-09-19,tablet,94989
2014-09-20,tablet,239976
2014-09-21,tablet,160111
2014-09-22,tablet,221082
2014-09-23,tablet,189188
2014-09-24,tablet,183970
2014-09-25,tablet,153362
2014-09-26,tablet,188727
2014-09-27,tablet,124299
2014-09-28,tablet,197591
2014-09-29,tablet,219385
2014-09-30,tablet,189346
2014-10-01,tablet,150099
2014-10-02,tablet,231138
2014-10-03,tablet,300773
2014-10-04,tablet,174985
2014-10-05,tablet,188401
2014-10-06,tablet,175174
2014-10-07,tablet,166011
2014-10-08,tablet,134452
2014-10-09,tablet,152224
2014-10-10,tablet,156662
2014-10-11,tablet,222856
2014-10-12,tablet,206984
2014-10-13,tablet,192514
2014-10-14,tablet,224711
2014-10-15,tablet,92367
2014-10-16,tablet,308760
2014-10-17,tablet,166739
2014-10-18,tablet,167001
2014-10-19,tablet,108950
2014-10-20,tablet,246871
2014-10-21,tablet,138551
2014-10-22,tablet,174253
2014-10-23,tablet,156944
2014-10-24,tablet,91776
2014-10-25,tablet,107452
2014-10-26,tablet,82047
2014-10-27,tablet,320196
2014-10-28,tablet,137990
2014-10-29,tablet,217744
2014-10-30,tablet,207835
2014-10-31,tablet,119697
2014-11-01,tablet,201190
2014-11-02,tablet,255134
2014-11-03,tablet,302968
2014-11-04,tablet,110034
2014-11-05,tablet,183990
2014-11-06,tablet,156850
2014-11-07,tablet,104088
2014-11-08,tablet,184740
2014-11-09,tablet,223476
2014-11-10,tablet,252632
2014-11-11,tablet,108832
2014-11-12,tablet,136483
2014-11-13,tablet,221448
2014-11-14,tablet,180855
2014-11-15,tablet,212404
2014-11-16,tablet,201320
2014-11-17,tablet,155756
2014-11-18,tablet,163331
2014-11-19,tablet,181189
2014-11-20,tablet,118656
2014-11-21,tablet,65156
2014-11-22,tablet,108903
2014-11-23,tablet,127420
2014-11-24,tablet,208726
2014-11-25,tablet,166747
2014-11-26,tablet,124486
2014-11-27,tablet,202464
2014-11-28,tablet,272921
2014-11-29,tablet,191971
2014-11-30,tablet,167349
2014-12-01,tablet,113108
2014-12-02,tablet,129189
2014-12-03,tablet,207527
2014-12-04,tablet,215368
2014-12-05,tablet,88399
2014-12-06,tablet,104020
2014-12-07,tablet,138553
2014-12-08,tablet,251927
2014-12-09,tablet,270636
2014-12-10,tablet,219139
2014-12-11,tablet,142770
2014-12-12,tablet,183013
2014-12-13,tablet,138553
2014-12-14,tablet,65790
2014-12-15,tablet,208977
2014-12-16,tablet,153136
2014-12-17,tablet,150102
2014-12-18,tablet,81311
2014-12-19,tablet,115458
2014-12-20,tablet,144431
2014-12-21,tablet,132289
2014-12-22,tablet,160858
2014-12-23,tablet,82649
2014-12-24,tablet,115561
2014-12-25,tablet,143294
2014-12-26,tablet,103756
2014-12-27,tablet,150097
2014-12-28,tablet,80824
2014-12-29,tablet,188950
2014-12-30,tablet,152841
2014-12-31,tablet,199499
2015-01-01,tablet,173136
2015-01-02,tablet,107694
2015-01-03,tablet,90786
2015-01-04,tablet,117575
2015-01-05,tablet,300357
2015-01-06,tablet,173195
2015-01-07,tablet,254234
2015-01-08,tablet,180506
2015-01-09,tablet,222581
2015-01-10,tablet,134830
2015-01-11,tablet,140381
2015-01-12,tablet,187943
2015-01-13,tablet,168884
2015-01-14,tablet,216797
2015-01-15,tablet,203527
2015-01-16,tablet,114580
2015-01-17,tablet,260236
2015-01-18,tablet,329748
2015-01-19,tablet,195972
2015-01-20,tablet,185072
2015-01-21,tablet,127010
2015-01-22,tablet,147105
2015-01-23,tablet,158076
2015-01-24,tablet,216294
2015-01-25,tablet,146631
2015-01-26,tablet,203287
2015-01-27,tablet,272418
2015-01-28,tablet,104050
2015-01-29,tablet,138547
2015-01-30,tablet,166741
2015-01-31,tablet,193892
2015-02-01,tablet,150102
2015-02-02,tablet,165654
2015-02-03,tablet,277955
2015-02-04,tablet,247116
2015-02-05,tablet,173199
2015-02-06,tablet,162384
2015-02-07,tablet,242474
2015-02-08,tablet,202380
2015-02-09,tablet,283630
2015-02-10,tablet,256140
2015-02-11,tablet,211183
2015-02-12,tablet,127667
2015-02-13,tablet,256897
2015-02-14,tablet,147354
2015-02-15,tablet,192167
2015-02-16,tablet,178943
2015-02-17,tablet,123905
2015-02-18,tablet,180325
2015-02-19,tablet,215179
2015-02-20,tablet,162497
2015-02-21,tablet,150096
2015-02-22,tablet,182650
2015-02-23,tablet,216062
2015-02-24,tablet,223124
2015-02-25,tablet,193273
2015-02-26,tablet,116205
2015-02-27,tablet,166495
2015-02-28,tablet,133197
2015-03-01,tablet,222283
2015-03-02,tablet,182562
2015-03-03,tablet,276885
2015-03-04,tablet,172021
2015-03-05,tablet,115459
2015-03-06,tablet,167063
2015-03-07,tablet,180432
2015-03-08,tablet,135011
2015-03-09,tablet,197560
2015-03-10,tablet,234285
2015-03-11,tablet,202787
2015-03-12,tablet,115564
2015-03-13,tablet,104017
2015-03-14,tablet,213492
2015-03-15,tablet,155538
2015-03-16,tablet,256607
2015-03-17,tablet,186571
2015-03-18,tablet,115461
2015-03-19,tablet,125888
2015-03-20,tablet,187044
2015-03-21,tablet,154765
2015-03-22,tablet,184741
2015-03-23,tablet,172913
2015-03-24,tablet,187574
2015-03-25,tablet,232549
2015-03-26,tablet,99725
2015-03-27,tablet,155168
2015-03-28,tablet,160351
2015-03-29,tablet,259177
2015-03-30,tablet,265566
2015-03-31,tablet,243595
2015-04-01,tablet,164792
2015-04-02,tablet,242582
2015-04-03,tablet,210041
2015-04-04,tablet,184744
2015-04-05,tablet,203745
2015-04-06,tablet,201360
2015-04-07,tablet,255290
2015-04-08,tablet,226424
2015-04-09,tablet,193600
2015-04-10,tablet,158831
2015-04-11,tablet,173137
2015-04-12,tablet,220227
2015-04-13,tablet,240813
2015-04-14,tablet,146622
2015-04-15,tablet,161653
2015-04-16,tablet,265567
2015-04-17,tablet,249065
2015-04-18,tablet,158217
2015-04-19,tablet,224388
2015-04-20,tablet,307553
2015-04-21,tablet,297534
2015-04-22,tablet,148907
2015-04-23,tablet,196319
2015-04-24,tablet,155754
2015-04-25,tablet,184745
2015-04-26,tablet,173301
2015-04-27,tablet,219385
2015-04-28,tablet,137397
2015-04-29,tablet,108105
2015-04-30,tablet,158340
2015-05-01,tablet,286439
2015-05-02,tablet,158892
2015-05-03,tablet,315099
2015-05-04,tablet,205478
2015-05-05,tablet,374944
2015-05-06,tablet,228804
2015-05-07,tablet,184387
2015-05-08,tablet,248533
2015-05-09,tablet,137841
2015-05-10,tablet,231035
2015-05-11,tablet,207765
2015-05-12,tablet,196284
2015-05-13,tablet,216002
2015-05-14,tablet,150099
2015-05-15,tablet,203152
2015-05-16,tablet,246201
2015-05-17,tablet,434273
2015-05-18,tablet,296077
2015-05-19,tablet,137544
2015-05-20,tablet,138556
2015-05-21,tablet,299814
2015-05-22,tablet,288694
2015-05-23,tablet,115459
2015-05-24,tablet,207936
2015-05-25,tablet,243352
2015-05-26,tablet,273876
2015-05-27,tablet,199182
2015-05-28,tablet,128759
2015-05-29,tablet,265566
2015-05-30,tablet,184743
2015-05-31,tablet,270062
2015-06-01,tablet,281486
2015-06-02,tablet,276192
2015-06-03,tablet,240888
2015-06-04,tablet,261093
2015-06-05,tablet,231757
2015-06-06,tablet,172625
2015-06-07,tablet,269434
2015-06-08,tablet,219057
2015-06-09,tablet,235083
2015-06-10,tablet,178627
2015-06-11,tablet,139248
2015-06-12,tablet,268430
2015-06-13,tablet,227818
2015-06-14,tablet,246364
2015-06-15,tablet,207833
2015-06-16,tablet,153849
2015-06-17,tablet,190773
2015-06-18,tablet,254928
2015-06-19,tablet,121781
2015-06-20,tablet,300210
2015-06-21,tablet,273397
2015-06-22,tablet,262643
2015-06-23,tablet,327726
2015-06-24,tablet,150107
2015-06-25,tablet,162281
2015-06-26,tablet,230924
2015-06-27,tablet,163625
2015-06-28,tablet,108721
2015-06-29,tablet,305146
2015-06-30,tablet,192112
2015-07-01,tablet,173196
2015-07-02,tablet,294979
2015-07-03,tablet,73931
2015-07-04,tablet,185521
2015-07-05,tablet,170278
2015-07-06,tablet,181103
2015-07-07,tablet,250238
2015-07-08,tablet,240662
2015-07-09,tablet,231780
2015-07-10,tablet,313741
2015-07-11,tablet,206464
2015-07-12,tablet,176895
2015-07-13,tablet,260509
2015-07-14,tablet,231181
2015-07-15,tablet,144006
2015-07-16,tablet,188309
2015-07-17,tablet,162275
2015-07-18,tablet,137790
2015-07-19,tablet,217526
2015-07-20,tablet,272566
2015-07-21,tablet,267898
2015-07-22,tablet,359678
2015-07-23,tablet,214223
2015-07-24,tablet,228775
2015-07-25,tablet,173193
2015-07-26,tablet,187395
2015-07-27,tablet,386022
2015-07-28,tablet,213660
2015-07-29,tablet,326560
2015-07-30,tablet,170556
2015-07-31,tablet,160033
2015-08-01,tablet,187226
2015-08-02,tablet,173195
2015-08-03,tablet,187821
2015-08-04,tablet,228911
2015-08-05,tablet,242476
2015-08-06,tablet,357191
2015-08-07,tablet,241911
2015-08-08,tablet,180732
2015-08-09,tablet,202877
2015-08-10,tablet,226271
2015-08-11,tablet,240476
2015-08-12,tablet,241634
2015-08-13,tablet,301638
2015-08-14,tablet,195060
2015-08-15,tablet,102415
2015-08-16,tablet,226389
2015-08-17,tablet,223329
2015-08-18,tablet,274216
2015-08-19,tablet,370704
2015-08-20,tablet,214736
2015-08-21,tablet,330385
2015-08-22,tablet,215941
2015-08-23,tablet,196391
2015-08-24,tablet,229409
2015-08-25,tablet,288664
2015-08-26,tablet,212280
2015-08-27,tablet,230929
2015-08-28,tablet,193923
2015-08-29,tablet,307086
2015-08-30,tablet,241790
2015-08-31,tablet,180218
2015-09-01,tablet,298344
2015-09-02,tablet,218137
2015-09-03,tablet,237244
2015-09-04,tablet,56769
2015-09-05,tablet,138555
2015-09-06,tablet,218943
2015-09-07,tablet,152745
2015-09-08,tablet,151450
2015-09-09,tablet,196277
2015-09-10,tablet,280081
2015-09-11,tablet,237984
2015-09-12,tablet,235873
2015-09-13,tablet,165426
2015-09-14,tablet,228103
2015-09-15,tablet,259050
2015-09-16,tablet,133049
2015-09-17,tablet,267964
2015-09-18,tablet,170057
2015-09-19,tablet,101647
2015-09-20,tablet,173785
2015-09-21,tablet,168428
2015-09-22,tablet,304673
2015-09-23,tablet,336127
2015-09-24,tablet,274583
2015-09-25,tablet,226033
2015-09-26,tablet,243094
2015-09-27,tablet,207829
2015-09-28,tablet,227688
2015-09-29,tablet,273455
2015-09-30,tablet,212727
2015-10-01,tablet,161753
2015-10-02,tablet,294181
2015-10-03,tablet,291920
2015-10-04,tablet,196284
2015-10-05,tablet,271747
2015-10-06,tablet,188660
2015-10-07,tablet,196309
2015-10-08,tablet,163503
2015-10-09,tablet,206874
2015-10-10,tablet,126325
2015-10-11,tablet,242643
2015-10-12,tablet,219606
2015-10-13,tablet,265997
2015-10-14,tablet,280542
2015-10-15,tablet,147434
2015-10-16,tablet,152332
2015-10-17,tablet,142220
2015-10-18,tablet,197446
2015-10-19,tablet,216049
2015-10-20,tablet,185786
2015-10-21,tablet,194459
2015-10-22,tablet,158743
2015-10-23,tablet,238287
2015-10-24,tablet,212176
2015-10-25,tablet,119858
2015-10-26,tablet,175253
2015-10-27,tablet,233838
2015-10-28,tablet,180506
2015-10-29,tablet,150098
2015-10-30,tablet,201700
2015-10-31,tablet,207834
2015-11-01,tablet,208555
2015-11-02,tablet,210496
2015-11-03,tablet,187828
2015-11-04,tablet,235398
2015-11-05,tablet,116978
2015-11-06,tablet,129857
2015-11-07,tablet,155913
2015-11-08,tablet,171809
2015-11-09,tablet,231027
2015-11-10,tablet,138551
2015-11-11,tablet,196288
2015-11-12,tablet,251372
2015-11-13,tablet,188035
2015-11-14,tablet,219296
2015-11-15,tablet,156069
2015-11-16,tablet,287275
2015-11-17,tablet,265371
2015-11-18,tablet,305081
2015-11-19,tablet,153770
2015-11-20,tablet,127010
2015-11-21,tablet,128161
2015-11-22,tablet,124041
2015-11-23,tablet,135043
2015-11-24,tablet,154789
2015-11-25,tablet,147148
2015-11-26,tablet,127008
2015-11-27,tablet,132441
2015-11-28,tablet,151074
2015-11-29,tablet,135810
2015-11-30,tablet,277111
2015-12-01,tablet,219384
2015-12-02,tablet,201034
2015-12-03,tablet,170035
